Year	Lat	Lon	Depth	Mag
2007.677626	36.49083	-89.53967	7.81	1.8
2007.677626	35.4865	-82.08733	8.94	3
2007.685845	36.61183	-89.57533	7.37	2
2007.694064	36.15467	-84.27917	20.63	1.6
2007.694064	36.24883	-89.43983	5.45	1.5
2007.696804	35.72083	-84.09683	10.16	2
2007.702283	36.55	-89.74866	6.45	1.8
2007.707763	36.6965	-89.5235	5	1.7
2007.707763	36.4875	-89.5325	8.18	1.6
2007.707763	35.70517	-90.33867	14.94	1.8
2007.710502	34.60833	-85.38934	5.04	2.1
2007.715982	36.5485	-89.52883	3.16	1.6
2007.718721	35.6815	-90.322	7.14	2.1
2007.724201	36.46217	-89.54483	8.71	1.6
2007.724201	36.6395	-89.55583	8.61	1.4
2007.740639	36.2145	-89.4495	8.05	1.3
2007.743379	36.25667	-89.4675	7.43	1.3
2007.743379	36.14167	-83.92867	14.8	1.3
2007.751598	36.68383	-89.21983	0.71	2.2
2007.75274	36.272	-89.46167	5.32	1.4
2007.758219	36.28683	-89.31734	2.2	2
2007.758219	36.4155	-89.5	6.51	1.8
2007.758219	35.43616	-84.9845	11.85	1.3
2007.758219	36.08283	-89.43166	11.32	1.9
2007.758219	36.38383	-89.45766	0.47	2.6
2007.760959	36.14583	-91.42817	9.84	2.5
2007.760959	36.20867	-89.466	6.3	1.5
2007.760959	36.21067	-89.46867	6.27	1.3
2007.763699	36.21	-89.46616	6.46	1.6
2007.766438	36.4865	-89.543	8.89	1.6
2007.769178	36.2265	-93.14367	0	3.1
2007.774658	35.68184	-91.446	4.06	2.9
2007.777397	35.66683	-84.54366	14.53	1.6
2007.780137	36.48167	-89.52966	8.62	1.7
2007.782877	36.54217	-89.6525	9.81	1.9
2007.782877	36.54067	-89.65466	9.93	1.8
2007.788356	36.9775	-88.98116	7.7	2.6
2007.793836	36.27183	-83.48566	8.32	1.5
2007.793836	35.79367	-84.17067	14.86	1.4
2007.793836	36.4395	-89.5425	8.6	1.8
2007.796575	36.44717	-89.53067	7.78	2.2
2007.799315	36.53967	-89.64733	9.04	1.7
2007.802055	36.59967	-89.93716	17.39	2.2
2007.810274	36.2855	-89.44733	3.81	1.7
2007.810274	36.4765	-89.53367	6.65	1.6
2007.815753	36.66917	-89.53917	12.57	1.5
2007.826712	36.4945	-89.54916	7.46	1.4
2007.836073	36.26817	-89.44683	6.61	2.3
2007.841553	36.47467	-89.54217	7.72	1.6
2007.849772	36.52717	-89.56667	6.98	1.5
2007.849772	36.10683	-89.3905	8.21	1.1
2007.852511	36.3215	-89.50684	7.48	1.5
2007.857991	36.47383	-89.54266	7.77	1.5
2007.86347	35.822	-90.06	12.92	1.8
2007.86895	36.351	-83.54583	12.82	1.9
2007.871689	36.44717	-89.56734	9.2	1.9
2007.871689	36.44733	-89.5685	9.89	1.4
2007.874429	36.66567	-90.71933	7.58	2.5
2007.877169	36.60817	-89.57083	8.98	1.8
2007.877169	36.1935	-89.47533	6.24	1.7
2007.877169	36.48283	-89.53917	7.11	1.6
2007.879909	35.47317	-84.3415	9.81	1.2
2007.882648	36.2665	-89.44566	6.51	2.3
2007.885388	35.37183	-84.54567	6.25	1.4
2007.893607	35.68967	-88.29967	15.45	2.4
2007.893607	36.486	-89.56233	8.34	1.5
2007.896347	35.591	-84.10367	21.29	2.8
2007.901826	36.5145	-89.53433	5.49	1.4
2007.901826	36.2365	-89.45016	7.74	2.2
2007.901826	36.23517	-89.44833	7.38	1.6
2007.912785	35.52533	-84.3155	14.63	0.7
2007.919406	36.28383	-83.50467	7.73	0.9
2007.922146	35.331	-85.30867	17.04	2.1
2007.924886	36.55583	-89.62	10.3	1.8
2007.924886	36.139	-89.46033	13.6	1.9
2007.930365	36.6155	-89.57133	11.04	1.8
2007.933105	34.708	-85.31767	10.22	2.4
2007.933105	36.43833	-89.47933	4.67	2.1
2007.949543	36.44033	-89.54183	8.04	1.7
2007.957763	36.9735	-89.196	10.43	2.4
2007.965982	35.6245	-84.41067	18.36	1.1
2007.974201	35.48083	-85.15733	14.49	1.5
2007.974201	35.48683	-85.17333	15.86	2.2
2007.974201	35.47967	-85.159	14.69	1
2007.976941	36.28467	-89.51667	6.72	2.5
2007.97968	35.53267	-84.30183	17.23	2.4
2007.97968	36.77217	-90.80683	10.14	2.8
2007.98242	36.53333	-89.63416	8.3	1.5
2007.98242	36.5345	-89.6345	8.16	1.5
2007.98242	35.4855	-85.15117	14.38	1.2
2007.990639	35.9605	-89.9675	6.74	2.5
2007.993379	39.0625	-87.6615	3.16	2.5
2007.993379	36.08383	-89.7835	7.78	1.5
2007.993379	36.101	-83.6695	14.97	1.7
2007.998858	36.4535	-89.53667	8.43	1.7
2008.005479	36.4685	-89.5325	8.17	2.2
2008.005479	36.49	-89.5645	8.38	1.8
2008.008219	36.1	-89.3945	7.31	1.8
2008.016438	35.533	-84.51483	9.21	0.5
2008.019178	36.53717	-89.65	8.37	0.9
2008.019178	36.538	-89.6505	8.04	1.6
2008.019178	35.32267	-82.18884	7.49	2.9
2008.021918	35.457	-84.62867	5.24	1.4
2008.021918	36.19617	-89.5035	4.33	1.7
2008.024658	36.24683	-84.371	21.22	2.4
2008.024658	36.12767	-89.39833	8.53	1.9
2008.024658	35.61867	-84.23067	5.99	1.4
2008.027397	36.5375	-89.646	8.94	1.7
2008.035616	34.92883	-85.20016	5.91	2.4
2008.035616	36.49033	-89.55133	8.7	1.5
2008.038356	36.25433	-89.436	5.07	2
2008.041096	36.11817	-89.43867	9.23	1.5
2008.043836	36.537	-89.60817	8.73	1.2
2008.046575	36.21	-89.41717	8.17	2.2
2008.046575	36.3075	-89.4965	7.78	1.5
2008.049315	36.217	-89.637	4.69	2
2008.049315	36.24683	-89.5035	7.53	1.9
2008.049315	36.24583	-89.50134	8.25	1.2
2008.049315	36.63833	-89.60284	5.1	1.5
2008.054795	36.415	-89.51483	8.4	2
2008.057534	36.53783	-89.6015	7	1.6
2008.060274	36.2015	-89.489	6.32	1.6
2008.060274	36.6275	-89.55334	7.55	1.6
2008.068493	36.5485	-89.60934	6.95	1.4
2008.073973	36.1245	-89.72683	6.43	2.8
2008.076712	33.917	-84.67867	5.81	2.4
2008.086073	34.16183	-87.33667	0.04	2
2008.086073	37.03917	-88.894	3.97	2.5
2008.091553	36.413	-89.5485	8.85	1.6
2008.094292	33.25	-86.1175	0.04	2.5
2008.102511	36.65867	-89.587	5.4	1.4
2008.102511	36.09367	-89.4395	11.2	2.3
2008.105251	36.16083	-89.44666	10.17	1.2
2008.110731	36.21117	-89.45783	8.19	1.7
2008.11347	35.616	-84.32533	15.99	0.9
2008.11621	36.5335	-89.6145	5.7	1.6
2008.11895	36.5785	-89.8705	4.5	2.2
2008.121689	36.379	-90.5895	18.58	2.1
2008.124429	36.50417	-89.59766	9.4	1.7
2008.127169	34.6135	-85.1935	5.39	1.8
2008.138128	36.268	-89.48317	7.4	1.5
2008.138128	36.62717	-89.563	9.64	2.5
2008.138128	33.9175	-89.88416	4.27	1.7
2008.138128	35.26117	-85.36833	13.91	0.9
2008.140868	36.47233	-89.50333	5.69	1.7
2008.140868	36.48034	-89.54467	8.57	1.8
2008.143607	35.52017	-84.41933	28.04	0.2
2008.146347	35.58233	-90.48517	9.73	1.3
2008.151826	36.49117	-89.54567	7.96	1.5
2008.151826	36.48466	-89.53933	8.86	1.5
2008.157306	36.31717	-89.50916	6.96	2.5
2008.157306	35.021	-91.27267	15.01	2.4
2008.162785	37.54483	-80.50983	23.14	2.4
2008.162785	36.16	-89.43833	7.84	1.5
2008.168265	35.684	-89.6295	4.39	2.4
2008.169406	36.18383	-89.47283	7.62	1.8
2008.174886	36.2925	-89.51317	8.32	1.4
2008.174886	36.5185	-89.59383	8.79	1.4
2008.180365	35.75566	-84.044	21.95	2.1
2008.180365	35.75533	-84.04134	21.03	1.2
2008.188584	36.45467	-89.53316	8.1	1.6
2008.191324	36.48267	-89.55183	8.56	1.5
2008.196804	35.84833	-90.09817	4.85	1.6
2008.196804	36.212	-89.463	6.45	1.7
2008.205023	36.305	-89.50034	7.3	1.4
2008.207763	36.5555	-89.74617	8.26	1.8
2008.207763	36.29483	-89.52184	8.48	1.5
2008.210502	36.20833	-89.4645	6.64	1.5
2008.221461	35.05817	-84.6355	15.52	1.1
2008.221461	36.49166	-89.5615	8.69	1.3
2008.221461	36.48783	-89.53033	7.76	1.7
2008.226941	36.241	-89.45866	7.25	2
2008.22968	36.4295	-89.52417	7.94	1.5
2008.2379	36.48117	-89.551	8.51	1.6
2008.2379	35.99866	-89.87583	9.34	2.5
2008.240639	36.56	-89.99966	4.46	2.2
2008.243379	35.599	-84.97266	21.07	1.1
2008.243379	36.4945	-89.55183	8.51	1.5
2008.246119	36.24067	-89.45717	5.24	1.6
2008.246119	36.30017	-89.51366	8.07	1.3
2008.255479	36.4975	-89.55334	8.3	1.5
2008.255479	36.63583	-89.54383	15.25	2.3
2008.255479	36.502	-89.55717	7.47	1.5
2008.260959	36.294	-89.52216	8.46	1.5
2008.263699	36.2955	-89.51884	8.25	1.5
2008.269178	36.26517	-89.52333	7.1	1.2
2008.271918	36.29467	-89.5225	7.67	1.7
2008.274658	36.48783	-89.55683	8.85	1.8
2008.274658	34.8475	-84.82633	6.7	2
2008.277397	36.432	-89.5615	10.9	1.9
2008.280137	36.1245	-89.72667	8.57	2.3
2008.280137	36.22817	-89.443	7.55	1.5
2008.285616	35.35383	-84.5685	9.35	2
2008.288356	36.19817	-89.63133	4.75	1.5
2008.291096	34.93083	-85.20383	9.79	1.5
2008.291096	34.92283	-85.20184	9.08	1.6
2008.304795	36.075	-83.61417	11.02	1
2008.310274	36.48517	-89.56216	8.81	1.7
2008.313014	36.23167	-89.509	8.13	1.5
2008.326712	36.539	-89.60484	8.27	1.3
2008.334932	36.97617	-90.4125	6.49	2.8
2008.336073	36.48217	-89.55083	8.08	1.5
2008.349772	36.251	-89.43034	7.23	1.1
2008.349772	36.2305	-89.44017	7.24	1.7
2008.349772	36.2315	-89.4365	7.25	1.8
2008.349772	36.23734	-89.43667	7.43	1.4
2008.349772	36.23483	-89.43183	6.88	1.2
2008.349772	36.23617	-89.43584	6.92	1.1
2008.349772	36.2365	-89.43517	7.31	1.5
2008.349772	36.235	-89.43784	6.73	1.2
2008.349772	36.23617	-89.43467	6.94	1.3
2008.349772	36.23217	-89.43767	8.4	1.7
2008.349772	36.23567	-89.43417	7.33	1.8
2008.349772	36.2315	-89.43483	8.47	1.5
2008.349772	36.23617	-89.43684	6.76	1.2
2008.349772	36.23466	-89.436	7.41	1.6
2008.349772	36.25367	-89.43317	6.4	1.3
2008.349772	36.2375	-89.43616	6.87	1.3
2008.349772	36.238	-89.43616	7.25	1.2
2008.349772	36.23533	-89.43283	6.98	0.9
2008.349772	36.2345	-89.4355	6.99	1.9
2008.355251	36.23917	-89.43367	5.37	1.2
2008.355251	36.23983	-89.43317	6.55	1.5
2008.355251	36.23933	-89.4335	7.09	1.4
2008.355251	36.24467	-89.43217	8.73	1.5
2008.357991	36.24783	-89.43483	6.29	1.8
2008.36347	36.16083	-89.66467	9.19	1.6
2008.36895	36.4795	-89.53316	8.04	1.4
2008.374429	35.5135	-84.4025	19.51	1.8
2008.377169	36.2695	-83.48083	9.38	2
2008.382648	38.4515	-87.88617	14.25	5.2
2008.382648	38.4525	-87.86	13.45	2.2
2008.382648	38.4445	-87.86633	15.17	0.6
2008.382648	38.441	-87.87483	19.06	1.9
2008.382648	38.45417	-87.84433	16.4	1.6
2008.382648	38.45667	-87.86567	18.28	2.5
2008.382648	38.48117	-87.856	14.22	2.1
2008.382648	38.45217	-87.852	16.15	1.6
2008.382648	38.4425	-87.87634	17.8	2.2
2008.382648	38.43317	-87.92184	17.17	1.5
2008.382648	38.45333	-87.8745	15.33	1.2
2008.382648	38.44117	-87.88333	14.17	2.7
2008.382648	38.4585	-87.86916	15.46	4.7
2008.385388	38.43833	-87.888	14.31	2.7
2008.385388	38.44433	-87.85416	14.39	1.3
2008.385388	38.4475	-87.90533	15.43	1.7
2008.385388	38.44	-87.89767	14.48	2.8
2008.385388	36.553	-89.6475	7.49	1.7
2008.385388	35.73867	-84.454	11.38	1
2008.388128	38.43917	-87.8465	16.23	2.8
2008.388128	38.4525	-87.87617	14.36	1.7
2008.388128	38.44217	-87.844	16.54	1
2008.388128	38.45817	-87.8435	13.78	1.3
2008.388128	38.44233	-87.897	17.13	2.3
2008.390868	38.4475	-87.8755	18.29	4
2008.390868	38.44917	-87.88116	17.25	2.2
2008.390868	38.44	-87.89867	17.07	1.2
2008.393607	38.46317	-87.8975	13.7	1.6
2008.393607	36.48017	-89.55217	8.63	2
2008.393607	36.107	-89.74767	8.15	2.4
2008.396347	38.45117	-87.879	16.57	2.1
2008.396347	36.274	-89.503	7.38	2.4
2008.396347	36.27183	-89.50267	7.22	2
2008.396347	36.27133	-89.4415	4.97	1.6
2008.396347	35.5255	-84.497	10.83	1.7
2008.396347	36.52383	-89.5765	7.08	1.8
2008.399087	36.491	-89.55067	8.35	1.5
2008.399087	38.45433	-87.89817	18.29	2.6
2008.401826	35.908	-89.94817	12.13	2.5
2008.401826	35.76883	-90.1535	0.28	1.9
2008.401826	38.4505	-87.873	12.98	3.7
2008.404566	36.50283	-89.53067	7.02	1.7
2008.404566	36.50283	-89.5315	7.19	1.8
2008.404566	35.08317	-84.83517	25.44	1.9
2008.407306	35.677	-84.19566	14.33	1
2008.407306	35.6775	-84.20067	14.9	2.4
2008.410046	38.4455	-87.84933	14.11	1.7
2008.412785	36.08967	-89.77184	7.33	2.3
2008.415525	38.45217	-87.87317	15.37	2.6
2008.419406	38.45267	-87.85917	14.32	3.3
2008.424886	38.4465	-87.85583	16.06	1.4
2008.424886	36.54383	-89.59983	6.42	1.6
2008.424886	36.13783	-89.40916	8.49	1.6
2008.427626	35.333	-84.15483	12.29	1.6
2008.430365	38.48833	-90.4165	19.39	2.8
2008.441324	35.82167	-84.08067	8.21	1.8
2008.441324	35.87567	-89.98883	11.19	2.8
2008.441324	36.54	-89.59817	8.66	1.5
2008.444064	37.29167	-89.40583	15.05	2.5
2008.444064	34.3505	-88.83483	0	3.1
2008.449543	36.50267	-89.533	6.72	1.6
2008.460502	36.32883	-83.96967	18.67	1.9
2008.474201	35.92717	-84.58884	12.59	2.2
2008.474201	36.302	-89.52133	6.35	2.7
2008.476941	36.502	-89.56883	9.51	1.3
2008.476941	36.303	-89.52116	6.17	1.4
2008.476941	36.42017	-84.08167	15.24	2
2008.48242	36.22433	-89.47833	6.21	1.8
2008.48242	36.22617	-89.477	4.97	1.4
2008.4879	35.70517	-84.568	25.19	2.4
2008.496119	38.4425	-87.86317	13.98	2
2008.50274	38.45317	-87.85167	14.19	1.6
2008.50274	36.502	-89.57333	9.15	1.3
2008.50274	35.12783	-84.83317	10.07	1.7
2008.505479	34.6515	-85.93083	3.29	2.2
2008.508219	36.50767	-89.56133	7.55	1.5
2008.513699	36.30467	-89.51933	6.71	1.9
2008.513699	36.89683	-89.4085	3.65	1.9
2008.513699	38.45383	-87.84367	16.24	3.4
2008.521918	36.4485	-89.532	7.49	1.8
2008.530137	36.33417	-89.44517	3.3	1.5
2008.530137	36.329	-89.44483	4.91	2.1
2008.541096	36.48617	-89.56017	8.79	1.5
2008.543836	36.53316	-89.59016	8.79	1.5
2008.546575	35.84233	-90.15767	4.14	1.8
2008.552055	36.59883	-89.57333	15.02	1.5
2008.557534	35.28867	-83.90466	2.41	1.9
2008.563014	36.5375	-89.62517	8.49	1.8
2008.563014	34.925	-84.841	8.76	3.1
2008.565753	38.44867	-87.864	14.64	2.9
2008.565753	36.4615	-89.76117	2.56	2.3
2008.571233	36.44767	-89.52966	6.36	1.4
2008.571233	36.60433	-89.559	5.13	1.8
2008.571233	35.48633	-85.11983	17.09	1.2
2008.573973	36.603	-89.5585	5.06	1.9
2008.576712	36.48417	-89.54034	8.15	1.5
2008.576712	35.44833	-84.52417	14.9	1.3
2008.576712	35.44333	-84.52783	14.2	1
2008.579452	36.46233	-89.7585	4.1	1.7
2008.597032	35.51367	-84.29716	18.56	2
2008.597032	35.855	-90.02734	10.3	2.7
2008.599772	36.183	-89.48783	6.35	1.3
2008.607991	36.49683	-89.5675	2.47	1.4
2008.610731	36.44783	-89.51017	10.75	1.6
2008.61347	35.628	-84.2495	9.44	1.5
2008.61347	36.57567	-89.59617	8.83	1.6
2008.61621	35.43783	-84.511	15.7	1.1
2008.61621	35.6635	-84.16116	7.23	1.4
2008.629909	36.55333	-89.60667	7.21	1.6
2008.632648	38.442	-87.89433	18.28	3.1
2008.632648	34.98183	-86.30016	4.82	2.3
2008.635388	36.4505	-89.56084	9.06	1.4
2008.638128	36.56583	-89.60217	9.56	1.7
2008.640868	34.47667	-85.471	11.77	1.6
2008.646347	36.499	-89.5585	8.15	0.9
2008.646347	34.68467	-85.03817	11.64	2.1
2008.654566	36.44683	-89.53533	8.71	1.5
2008.660046	35.776	-84.71867	16.69	2.1
2008.672146	34.6575	-86.2015	3.14	2.3
2008.674886	36.194	-89.45966	8.56	1.2
2008.674886	36.09417	-89.42067	10.13	1.8
2008.680365	36.32967	-89.50217	7.92	2.6
2008.683105	36.00033	-89.8845	7.82	2.1
2008.696804	35.51233	-84.43633	11.93	1.2
2008.699543	36.5515	-89.61767	6.26	1.4
2008.699543	36.55117	-89.61567	6.57	1.4
2008.702283	34.43133	-85.56567	4.01	2.2
2008.705023	36.67733	-89.24934	5.02	1.9
2008.705023	35.7315	-83.95233	9.54	1.3
2008.707763	36.49483	-89.55334	8.24	1.9
2008.710502	35.92533	-83.95583	12.98	1.2
2008.710502	35.06116	-84.77267	20.27	1.9
2008.710502	36.43633	-83.67367	20.95	2.1
2008.710502	36.3275	-89.50533	7.62	1.6
2008.715982	35.35767	-84.77133	12.95	1.5
2008.715982	35.81367	-90.098	17.22	1.9
2008.718721	34.276	-87.98817	0	2.6
2008.724201	34.87083	-90.6425	0.08	2.7
2008.724201	36.00317	-89.86767	11.13	2.7
2008.724201	36.5315	-89.59566	8.51	1.9
2008.72968	36.39367	-91.4615	0.07	2.6
2008.740639	36.44483	-89.53883	9.22	1.5
2008.748858	37.2655	-89.44383	13.68	2.6
2008.748858	36.081	-89.78284	6.35	1.9
2008.748858	36.4975	-89.56966	2.4	1.7
2008.751598	36.45883	-89.58317	11.29	1.6
2008.75274	36.566	-89.57017	5.08	1.6
2008.755479	35.5535	-85.147	15.39	1.2
2008.758219	36.889	-89.19817	9.4	2.7
2008.774658	36.35683	-89.51617	8.22	1.7
2008.774658	36.42433	-89.50916	7.1	1.8
2008.774658	36.43933	-89.56517	9.45	1.5
2008.777397	36.24233	-89.44817	6.54	1
2008.782877	36.12383	-89.731	4.15	1.9
2008.782877	36.29967	-89.48817	5.54	1.2
2008.785616	35.765	-90.19317	5.12	1.4
2008.796575	35.86417	-84.35033	14.1	1.6
2008.802055	36.2785	-89.50767	9.32	1.1
2008.802055	35.36167	-84.49583	15.4	0.4
2008.810274	35.34167	-85.34333	22.02	1.3
2008.815753	35.77167	-84.23333	17.16	0.5
2008.815753	35.439	-92.2605	0.06	2.5
2008.826712	35.10467	-85.073	5.95	2.3
2008.826712	36.53133	-89.615	9.58	1.7
2008.826712	36.26583	-89.50967	8.49	1.6
2008.829452	36.52617	-89.63734	10.94	1.9
2008.832192	36.40633	-89.55983	9.44	1.9
2008.832192	36.082	-83.85	14.79	2
2008.832192	35.54016	-84.68667	17.09	1.1
2008.836073	36.55033	-89.68733	9.19	2.6
2008.838813	36.199	-89.48417	6.8	1.1
2008.838813	35.7855	-90.19967	6.08	1.5
2008.849772	35.521	-84.20667	9.13	1
2008.86347	36.46883	-89.55666	7.45	1.3
2008.86895	36.469	-89.553	9.06	1.8
2008.874429	36.5055	-89.6	9.74	1.5
2008.879909	36.52433	-89.55466	7.42	1.4
2008.888128	36.58133	-89.59817	7.51	1.8
2008.899087	36.396	-89.58916	10.83	1.6
2008.901826	36.55817	-89.60416	8.04	2.5
2008.901826	36.63383	-89.99084	5.27	2.1
2008.901826	36.38883	-91.43584	1.32	2.7
2008.901826	36.05233	-83.6035	15.83	2.5
2008.901826	35.89817	-89.97266	10.12	1.9
2008.904566	36.4835	-89.534	8.32	1.5
2008.915525	36.45	-89.53616	8.13	1.4
2008.918265	35.76767	-83.9995	7.61	2.9
2008.919406	36.41617	-89.51466	7.47	1.6
2008.919406	35.76633	-83.997	8.48	2.2
2008.922146	34.5145	-92.89283	0	2.7
2008.924886	35.91417	-90.0075	24.48	1.7
2008.933105	37.55583	-92.73783	4.29	2.6
2008.935845	36.46867	-89.52333	6.51	1.6
2008.944064	35.76567	-84.59133	25.12	2.5
2008.955023	36.3965	-89.58167	10.76	2.6
2008.957763	33.78133	-85.739	0.04	2.3
2008.957763	35.66683	-93.022	0	2.6
2008.957763	35.74033	-90.25584	6.11	1.6
2008.960502	35.75767	-90.152	0.14	1.3
2008.965982	36.42117	-89.52683	7.85	1.6
2008.98516	35.72667	-84.29467	17.94	1
2008.98516	36.6195	-89.56333	8.65	2
2008.9879	36.537	-89.64267	9.19	2
2009.008219	35.421	-92.37033	0	2.5
2009.013699	36.5365	-89.6685	5.46	1.6
2009.024658	36.6235	-89.56216	8.92	1.7
2009.027397	36.47083	-89.56783	9.71	2
2009.030137	36.29383	-89.51667	8.27	1.6
2009.035616	35.00217	-84.904	16.02	1.8
2009.043836	35.628	-83.9845	20.66	1.8
2009.043836	37.09067	-90.28733	11.95	2.2
2009.043836	35.33733	-84.5985	10.22	0.5
2009.043836	33.08817	-80.13467	15.39	3.6
2009.049315	36.05017	-83.59184	9.54	3.3
2009.049315	36.475	-89.48534	4.81	1.3
2009.049315	36.544	-89.69466	6.98	1.7
2009.049315	35.675	-84.25183	18.91	1.1
2009.049315	35.96217	-89.9185	9.2	1.6
2009.060274	36.63083	-89.815	5.13	1.5
2009.065753	38.33216	-87.46584	19.92	1.6
2009.068493	36.32583	-89.37	7.4	1.2
2009.076712	36.54617	-89.62033	6.53	1.2
2009.091553	36.41417	-89.5125	7.72	2
2009.099772	36.45517	-89.54066	8.32	1.5
2009.102511	36.72667	-89.412	3.25	1.9
2009.102511	35.5665	-92.57383	0.03	2.7
2009.102511	36.086	-89.4095	7.71	1.2
2009.105251	36.22317	-89.4325	7.12	1
2009.107991	37.34117	-90.00217	8.1	2.5
2009.11621	37.21467	-80.78133	7.39	2.3
2009.121689	36.45467	-89.588	11.34	1.7
2009.121689	36.66633	-89.54433	6.28	1.6
2009.127169	35.226	-84.28967	7.38	0.7
2009.127169	35.64433	-89.69133	8.85	2.8
2009.129909	36.5035	-89.56116	8.01	1.4
2009.138128	36.52433	-89.5575	6.67	1.8
2009.146347	35.713	-84.311	11.68	1
2009.146347	36.2475	-89.50217	8.27	1.2
2009.151826	34.79467	-85.11517	5.09	2.2
2009.154566	36.07833	-90.91467	6.79	2
2009.154566	36.0795	-90.94733	4.04	2.9
2009.154566	36.075	-90.91717	6.75	2.2
2009.154566	35.71467	-84.44417	16.47	0.9
2009.157306	36.77333	-84.13116	26.08	3.2
2009.157306	35.91367	-84.42683	14.68	0.6
2009.162785	33.0055	-80.18467	6.42	2.5
2009.174886	34.655	-96.41333	0.06	3.2
2009.188584	36.48167	-89.5495	8.01	1.5
2009.194064	35.749	-90.21584	6.14	2
2009.210502	35.73267	-84	16.95	0.9
2009.213242	35.91883	-89.92484	12.87	2.6
2009.213242	35.84067	-90.05233	9.22	1.4
2009.215982	32.80517	-87.06883	25.62	2.2
2009.221461	36.52367	-89.5565	6.28	1.6
2009.221461	36.10933	-83.82417	27.52	0.8
2009.226941	36.271	-89.52216	9.22	0.8
2009.22968	35.29633	-83.69217	9.78	2
2009.2379	36.29716	-89.48534	5.63	0.7
2009.243379	36.411	-89.5235	8.28	1.2
2009.25274	36.68233	-89.53683	8.89	1.7
2009.258219	36.28667	-89.476	5.47	1.1
2009.258219	36.44083	-89.54967	7.84	1.3
2009.263699	36.18717	-89.45834	9.07	1.2
2009.263699	36.18783	-89.46067	9.76	1.5
2009.269178	38.17367	-91.0755	7.01	2.6
2009.269178	36.05317	-89.82317	9.04	1.5
2009.277397	36.27633	-89.47266	6.24	1.4
2009.277397	36.27717	-89.47117	5.79	1.3
2009.288356	36.33567	-89.51884	9.06	1.3
2009.288356	35.44367	-84.12733	21.31	2.6
2009.293836	36.47083	-89.57467	9.87	1.8
2009.293836	36.52633	-83.73766	25.2	0.9
2009.293836	36.2995	-89.52016	7.58	1.1
2009.296575	33.74517	-86.21117	7.5	2.5
2009.299315	34.31233	-81.27567	0.73	2.3
2009.302055	35.7285	-84.115	10.75	0.6
2009.302055	36.15933	-89.43266	9.25	1.5
2009.302055	36.6815	-89.53167	7.65	1.8
2009.302055	36.48833	-89.5935	9.65	2
2009.304795	34.305	-81.25	1.29	2.1
2009.304795	35.83433	-90.1495	10.61	2.3
2009.307534	36.45067	-89.5325	8.42	1.9
2009.315753	36.272	-89.47234	5.95	1.3
2009.318493	35.46167	-84.44067	16.7	1
2009.323973	35.50517	-84.55733	9.61	0.2
2009.323973	33.39167	-81.3915	1.64	2.6
2009.329452	35.26417	-84.8655	16.25	1.3
2009.329452	36.54817	-89.60167	8.66	1.8
2009.334932	35.53833	-84.08717	12.3	0.7
2009.334932	36.376	-89.5005	6.92	1.6
2009.338813	35.25617	-84.142	12.08	1
2009.338813	34.41133	-81.33317	4.28	1.6
2009.341553	36.50667	-89.51767	7.19	2
2009.341553	36.55933	-89.627	7.44	1.5
2009.344292	36.55983	-89.6275	7.07	1.7
2009.344292	36.55933	-89.62283	7.85	1.9
2009.344292	33.21467	-83.20233	0	3.1
2009.344292	33.136	-83.21667	10	2.4
2009.347032	36.29083	-89.49683	7.55	1.4
2009.36347	37.51333	-80.89567	2.77	2.4
2009.36621	36.558	-89.622	7.05	1.6
2009.36895	35.53983	-84.472	17.33	0.9
2009.377169	36.48917	-89.54933	7.02	1.6
2009.377169	36.48617	-89.54916	7.61	1.5
2009.379909	36.5515	-89.737	10.77	1.7
2009.379909	36.59317	-89.59133	8.84	2
2009.390868	32.834	-87.0965	12.66	3.4
2009.390868	36.4885	-89.55534	8.73	2.3
2009.393607	32.8115	-87.0955	8.45	2.9
2009.399087	38.9	-82.29933	8.38	3.4
2009.401826	35.21417	-84.45316	13.64	0.7
2009.404566	36.50566	-89.516	7.21	1.7
2009.412785	35.75583	-84.08134	17.31	1.1
2009.419406	36.166	-83.6615	4.91	0.8
2009.422146	38.21967	-87.75433	13.47	1.1
2009.422146	36.5805	-89.58667	8.27	1.4
2009.424886	34.661	-86.25983	8.5	2.2
2009.433105	36.52733	-89.55817	6.93	1.7
2009.433105	33.04483	-80.173	2.02	2.5
2009.435845	34.4295	-81.35367	6.01	1.8
2009.435845	35.547	-84.15083	14.25	0.4
2009.435845	35.6745	-84.292	8.59	0.4
2009.438584	36.93783	-83.668	14.58	2.3
2009.444064	36.59667	-83.9475	25.35	1.1
2009.446804	36.533	-89.587	8.54	1.6
2009.452283	36.55433	-89.66617	7.33	1.3
2009.455023	36.30467	-89.5145	7.93	1.8
2009.460502	37.2485	-80.002	12.89	3
2009.465982	36.53217	-89.59817	8.66	1.6
2009.471461	35.7075	-84.10567	10.58	0.3
2009.471461	36.51117	-89.57767	10.22	1.6
2009.471461	36.12583	-89.7265	8.31	2.2
2009.476941	35.773	-84.00034	9.74	2.4
2009.47968	35.59233	-84.15633	7.81	2.7
2009.47968	35.24067	-84.24267	8.3	2
2009.48242	35.60067	-84.40317	17.98	1.1
2009.493379	34.86033	-85.193	6.69	1.4
2009.501598	36.0895	-89.77333	8.71	2.2
2009.50274	35.67216	-84.13367	13.72	0.6
2009.510959	35.51283	-84.422	14.15	0.3
2009.519178	36.48317	-89.5655	9.27	1.7
